0.01,0.01,0.01,771.431
0.01,0.01,0.02,769.22
0.01,0.01,0.03,766.962
0.01,0.01,0.04,764.638
0.01,0.01,0.05,762.229
0.01,0.01,0.06,759.712
0.01,0.01,0.07,757.065
0.01,0.01,0.08,754.262
0.01,0.01,0.09,751.273
0.01,0.01,0.1,748.066
0.01,0.01,0.11,744.605
0.01,0.01,0.12,740.847
0.01,0.01,0.13,736.743
0.01,0.01,0.14,732.238
0.01,0.01,0.15,727.265
0.01,0.01,0.16,721.749
0.01,0.01,0.17,715.601
0.01,0.01,0.18,708.715
0.01,0.01,0.19,700.968
0.01,0.01,0.2,692.213
0.01,0.01,0.21,682.277
0.01,0.01,0.22,670.952
0.01,0.01,0.23,657.992
0.01,0.01,0.24,643.102
0.01,0.01,0.25,625.929
0.01,0.01,0.26,606.048
0.01,0.01,0.27,582.949
0.01,0.01,0.28,556.015
0.01,0.01,0.29,524.502
0.01,0.02,0,772.519
0.01,0.02,0.01,770.33
0.01,0.02,0.02,768.109
0.01,0.02,0.03,765.838
0.01,0.02,0.04,763.498
0.01,0.02,0.05,761.068
0.01,0.02,0.06,758.528
0.01,0.02,0.07,755.854
0.01,0.02,0.08,753.018
0.01,0.02,0.09,749.993
0.01,0.02,0.1,746.744
0.01,0.02,0.11,743.235
0.01,0.02,0.12,739.423
0.01,0.02,0.13,735.257
0.01,0.02,0.14,730.682
0.01,0.02,0.15,725.631
0.01,0.02,0.16,720.026
0.01,0.02,0.17,713.776
0.01,0.02,0.18,706.775
0.01,0.02,0.19,698.898
0.01,0.02,0.2,689.994
0.01,0.02,0.21,679.888
0.01,0.02,0.22,668.37
0.01,0.02,0.23,655.188
0.01,0.02,0.24,640.043
0.01,0.02,0.25,622.576
0.01,0.02,0.26,602.356
0.01,0.02,0.27,578.863
0.01,0.02,0.28,551.474
0.01,0.02,0.29,519.431
0.01,0.03,0,771.412
0.01,0.03,0.01,769.212
0.01,0.03,0.02,766.977
0.01,0.03,0.03,764.689
0.01,0.03,0.04,762.329
0.01,0.03,0.05,759.875
0.01,0.03,0.06,757.307
0.01,0.03,0.07,754.599
0.01,0.03,0.08,751.726
